SID,SEASON,ISO_TIME,NATURE,LAT,LON,DIST2LAND,LANDFALL,TD9636_STAGE,STORM_SPEED,STORM_DIR,WIND,WIND_AGENCY,PRESS
1983239N10183,1983,1983-09-02 15:00:00,TS,9.3,139.7,1207,1196.0,2,14.0,280.0,48.0,USA_WIND,995.3333333333334
1983239N10183,1983,1983-09-02 18:00:00,TS,9.5,139.0,1203,1195.0,2,15.0,285.0,50.0,USA_WIND,993.0
1983239N10183,1983,1983-09-02 21:00:00,TS,9.7,138.2,1200,1200.0,2,15.0,290.0,53.0,USA_WIND,992.0
1983239N10183,1983,1983-09-03 00:00:00,TS,10.0,137.5,1217,1155.0,2,16.0,290.0,55.0,USA_WIND,990.25
1983239N10183,1983,1983-09-03 03:00:00,TS,10.2,136.7,1145,1076.0,2,16.0,290.0,58.0,USA_WIND,989.6666666666666
1983239N10183,1983,1983-09-03 06:00:00,TS,10.5,136.0,1079,999.0,2,16.0,285.0,60.0,USA_WIND,989.0
1983239N10183,1983,1983-09-03 09:00:00,TS,10.7,135.2,999,929.0,2,16.0,285.0,63.0,USA_WIND,987.3333333333334
1983239N10183,1983,1983-09-03 12:00:00,TS,10.9,134.4,918,851.0,3,16.0,290.0,65.0,USA_WIND,985.25
1983239N10183,1983,1983-09-03 15:00:00,TS,11.2,133.7,851,787.0,3,15.0,295.0,68.0,USA_WIND,985.0
1983239N10183,1983,1983-09-03 18:00:00,TS,11.5,133.0,787,716.0,3,15.0,295.0,70.0,USA_WIND,984.75
1983239N10183,1983,1983-09-03 21:00:00,TS,11.9,132.3,716,656.0,3,14.0,300.0,73.0,USA_WIND,984.6666666666666
1983239N10183,1983,1983-09-04 00:00:00,TS,12.3,131.7,659,614.0,4,13.0,305.0,75.0,USA_WIND,984.5
1983239N10183,1983,1983-09-04 03:00:00,TS,12.6,131.2,614,571.0,4,13.0,305.0,80.0,USA_WIND,983.3333333333334
1983239N10183,1983,1983-09-04 06:00:00,TS,13.0,130.7,571,524.0,4,12.0,305.0,85.0,USA_WIND,981.0
1983239N10183,1983,1983-09-04 09:00:00,TS,13.4,130.2,527,485.0,4,12.0,305.0,88.0,USA_WIND,980.6666666666666
1983239N10183,1983,1983-09-04 12:00:00,TS,13.7,129.7,485,453.0,4,12.0,310.0,90.0,USA_WIND,980.0
1983239N10183,1983,1983-09-04 15:00:00,TS,14.1,129.2,453,433.0,4,11.0,310.0,93.0,USA_WIND,977.6666666666666
1983239N10183,1983,1983-09-04 18:00:00,TS,14.4,128.8,433,420.0,4,10.0,310.0,95.0,USA_WIND,974.75
1983239N10183,1983,1983-09-04 21:00:00,TS,14.7,128.4,420,406.0,4,10.0,310.0,95.0,USA_WIND,972.3333333333334
1983239N10183,1983,1983-09-05 00:00:00,TS,15.1,127.9,400,373.0,4,11.0,310.0,95.0,USA_WIND,969.5
1983239N10183,1983,1983-09-05 03:00:00,TS,15.5,127.5,378,351.0,4,13.0,310.0,95.0,USA_WIND,964.6666666666666
1983239N10183,1983,1983-09-05 06:00:00,TS,15.9,126.9,349,341.0,4,13.0,310.0,95.0,USA_WIND,960.0
1983239N10183,1983,1983-09-05 09:00:00,TS,16.3,126.4,342,337.0,4,13.0,310.0,95.0,USA_WIND,955.0
1983239N10183,1983,1983-09-05 12:00:00,TS,16.7,125.9,347,319.0,4,12.0,305.0,95.0,USA_WIND,950.0
1983239N10183,1983,1983-09-05 15:00:00,TS,17.0,125.4,308,266.0,4,10.0,300.0,98.0,USA_WIND,945.0
1983239N10183,1983,1983-09-05 18:00:00,TS,17.2,125.0,266,229.0,4,10.0,300.0,100.0,USA_WIND,940.0
1983239N10183,1983,1983-09-05 21:00:00,TS,17.5,124.5,219,188.0,4,11.0,305.0,110.0,USA_WIND,934.6666666666666
1983239N10183,1983,1983-09-06 00:00:00,TS,17.8,124.1,188,141.0,4,11.0,300.0,120.0,USA_WIND,929.5
1983239N10183,1983,1983-09-06 03:00:00,TS,18.1,123.6,139,84.0,4,10.0,300.0,123.0,USA_WIND,930.6666666666666
1983239N10183,1983,1983-09-06 06:00:00,TS,18.3,123.1,84,33.0,4,10.0,295.0,125.0,USA_WIND,930.0
1983239N10183,1983,1983-09-06 09:00:00,TS,18.5,122.6,33,22.0,4,10.0,295.0,123.0,USA_WIND,933.6666666666666
1983239N10183,1983,1983-09-06 12:00:00,TS,18.7,122.1,33,33.0,4,10.0,290.0,120.0,USA_WIND,932.5
1983239N10183,1983,1983-09-06 15:00:00,TS,18.9,121.6,49,44.0,4,10.0,285.0,110.0,USA_WIND,942.6666666666666
1983239N10183,1983,1983-09-06 18:00:00,TS,19.0,121.1,49,45.0,4,10.0,285.0,100.0,USA_WIND,948.75
1983239N10183,1983,1983-09-06 21:00:00,TS,19.1,120.7,56,56.0,4,9.0,285.0,95.0,USA_WIND,957.6666666666666
1983239N10183,1983,1983-09-07 00:00:00,TS,19.2,120.2,92,92.0,4,10.0,285.0,90.0,USA_WIND,965.0
1983239N10183,1983,1983-09-07 03:00:00,TS,19.4,119.7,146,146.0,4,10.0,285.0,88.0,USA_WIND,964.6666666666666
1983239N10183,1983,1983-09-07 06:00:00,TS,19.5,119.2,191,191.0,4,10.0,285.0,85.0,USA_WIND,964.5
1983239N10183,1983,1983-09-07 09:00:00,TS,19.6,118.7,240,240.0,4,9.0,285.0,85.0,USA_WIND,962.6666666666666
1983239N10183,1983,1983-09-07 12:00:00,TS,19.8,118.2,296,296.0,4,8.0,290.0,85.0,USA_WIND,960.0
1983239N10183,1983,1983-09-07 15:00:00,TS,19.9,117.8,338,338.0,4,7.0,290.0,83.0,USA_WIND,960.6666666666666
1983239N10183,1983,1983-09-07 18:00:00,TS,20.0,117.5,340,308.0,4,8.0,295.0,80.0,USA_WIND,960.75
1983239N10183,1983,1983-09-07 21:00:00,TS,20.2,117.1,308,273.0,4,9.0,295.0,78.0,USA_WIND,963.3333333333334
1983239N10183,1983,1983-09-08 00:00:00,TS,20.4,116.6,270,240.0,4,9.0,300.0,75.0,USA_WIND,965.0
1983239N10183,1983,1983-09-08 03:00:00,TS,20.6,116.2,238,212.0,4,9.0,300.0,75.0,USA_WIND,965.0
1983239N10183,1983,1983-09-08 06:00:00,TS,20.9,115.8,201,164.0,4,9.0,300.0,75.0,USA_WIND,965.0
1983239N10183,1983,1983-09-08 09:00:00,TS,21.1,115.4,164,133.0,4,9.0,295.0,75.0,USA_WIND,965.0
1983239N10183,1983,1983-09-08 12:00:00,TS,21.3,114.9,127,94.0,4,9.0,300.0,75.0,USA_WIND,965.0
1983239N10183,1983,1983-09-08 15:00:00,TS,21.5,114.6,94,67.0,4,8.0,305.0,73.0,USA_WIND,964.3333333333334
1983239N10183,1983,1983-09-08 18:00:00,TS,21.7,114.2,67,53.0,4,8.0,305.0,70.0,USA_WIND,963.75
1983239N10183,1983,1983-09-08 21:00:00,TS,21.9,113.9,53,15.0,4,8.0,305.0,68.0,USA_WIND,964.3333333333334
1983239N10183,1983,1983-09-09 00:00:00,TS,22.1,113.5,11,0.0,4,8.0,305.0,65.0,USA_WIND,965.0
1983239N10183,1983,1983-09-09 03:00:00,TS,22.4,113.2,0,0.0,4,8.0,310.0,58.0,USA_WIND,972.0
1983239N10183,1983,1983-09-09 06:00:00,TS,22.7,112.8,0,0.0,4,9.0,315.0,50.0,USA_WIND,978.75
1983239N10183,1983,1983-09-09 09:00:00,TS,23.0,112.5,0,0.0,4,9.0,325.0,40.0,USA_WIND,988.3333333333334
1983239N10183,1983,1983-09-09 12:00:00,TS,23.4,112.3,0,0.0,1,16.0,330.0,30.0,USA_WIND,997.5
1983239N10183,1983,1983-09-09 15:00:00,TS,24.3,111.7,0,0.0,1,19.0,325.0,,,999.0
1983239N10183,1983,1983-09-09 18:00:00,TS,25.0,111.0,0,0.0,1,18.0,315.0,,,1002.0
1983239N10183,1983,1983-09-09 21:00:00,TS,25.6,110.2,0,0.0,1,17.0,305.0,,,1003.0
1983271N18118,1983,1983-09-28 00:00:00,TS,17.6,117.7,266,260.0,1,4.0,170.0,25.0,USA_WIND,1002.25
1983271N18118,1983,1983-09-28 03:00:00,TS,17.6,117.6,275,275.0,1,5.0,305.0,25.0,USA_WIND,1002.3333333333334
1983271N18118,1983,1983-09-28 06:00:00,TS,17.9,117.3,319,319.0,1,8.0,315.0,25.0,USA_WIND,1002.25
1983271N18118,1983,1983-09-28 09:00:00,TS,18.2,117.0,355,355.0,1,9.0,315.0,25.0,USA_WIND,1001.6666666666666
1983271N18118,1983,1983-09-28 12:00:00,TS,18.5,116.7,393,393.0,1,9.0,310.0,25.0,USA_WIND,1001.0
1983271N18118,1983,1983-09-28 15:00:00,TS,18.8,116.3,438,400.0,1,10.0,300.0,30.0,USA_WIND,1000.0
1983271N18118,1983,1983-09-28 18:00:00,TS,19.0,115.8,400,375.0,1,9.0,290.0,35.0,USA_WIND,999.25
1983271N18118,1983,1983-09-28 21:00:00,TS,19.1,115.4,375,352.0,1,9.0,285.0,38.0,USA_WIND,997.0
1983271N18118,1983,1983-09-29 00:00:00,TS,19.2,114.9,352,325.0,2,10.0,280.0,40.0,USA_WIND,995.0
1983271N18118,1983,1983-09-29 03:00:00,TS,19.3,114.4,325,295.0,2,11.0,275.0,48.0,USA_WIND,992.3333333333334
1983271N18118,1983,1983-09-29 06:00:00,TS,19.3,113.8,295,233.0,2,11.0,270.0,55.0,USA_WIND,989.75
1983271N18118,1983,1983-09-29 09:00:00,TS,19.3,113.2,233,181.0,2,10.0,270.0,55.0,USA_WIND,986.0
1983271N18118,1983,1983-09-29 12:00:00,TS,19.3,112.7,181,140.0,2,9.0,270.0,55.0,USA_WIND,981.25
1983271N18118,1983,1983-09-29 15:00:00,TS,19.3,112.3,140,100.0,2,7.0,275.0,53.0,USA_WIND,981.0
1983271N18118,1983,1983-09-29 18:00:00,TS,19.3,111.9,100,62.0,2,7.0,275.0,50.0,USA_WIND,980.0
1983271N18118,1983,1983-09-29 21:00:00,TS,19.4,111.5,56,15.0,2,8.0,280.0,50.0,USA_WIND,980.0
1983271N18118,1983,1983-09-30 00:00:00,TS,19.5,111.1,15,0.0,2,9.0,290.0,50.0,USA_WIND,980.0
1983271N18118,1983,1983-09-30 03:00:00,TS,19.7,110.6,0,0.0,2,10.0,295.0,50.0,USA_WIND,982.0
1983271N18118,1983,1983-09-30 06:00:00,TS,19.9,110.1,0,0.0,2,10.0,290.0,50.0,USA_WIND,983.75
1983271N18118,1983,1983-09-30 09:00:00,TS,20.1,109.6,22,22.0,2,10.0,285.0,48.0,USA_WIND,985.0
1983271N18118,1983,1983-09-30 12:00:00,TS,20.1,109.1,39,39.0,2,10.0,280.0,45.0,USA_WIND,985.75
1983271N18118,1983,1983-09-30 15:00:00,TS,20.2,108.6,84,84.0,2,10.0,275.0,45.0,USA_WIND,987.3333333333334
1983271N18118,1983,1983-09-30 18:00:00,TS,20.2,108.0,109,74.0,2,10.0,275.0,45.0,USA_WIND,987.5
1983271N18118,1983,1983-09-30 21:00:00,TS,20.3,107.5,74,41.0,2,10.0,275.0,50.0,USA_WIND,990.0
1983271N18118,1983,1983-10-01 00:00:00,TS,20.3,107.0,41,0.0,2,11.0,275.0,55.0,USA_WIND,989.5
1983271N18118,1983,1983-10-01 03:00:00,TS,20.4,106.4,0,0.0,2,11.0,275.0,48.0,USA_WIND,993.3333333333334
1983271N18118,1983,1983-10-01 06:00:00,TS,20.4,105.8,0,0.0,2,10.0,275.0,40.0,USA_WIND,993.75
1983271N18118,1983,1983-10-01 09:00:00,TS,20.4,105.3,0,0.0,2,9.0,270.0,35.0,USA_WIND,998.0
1983271N18118,1983,1983-10-01 12:00:00,MX,20.4,104.8,0,0.0,1,8.0,250.0,30.0,USA_WIND,1000.5
1983271N18118,1983,1983-10-01 15:00:00,TS,20.2,104.5,0,0.0,1,8.0,255.0,,,1002.0
1983271N18118,1983,1983-10-01 18:00:00,TS,20.2,104.0,0,0.0,1,9.0,270.0,,,1004.0
1983271N18118,1983,1983-10-01 21:00:00,TS,20.2,103.5,0,0.0,1,9.0,270.0,,,1004.0
1983279N17148,1983,1983-10-06 00:00:00,DS,16.9,147.9,2129,2128.0,0,6.0,265.0,,,
1983279N17148,1983,1983-10-06 03:00:00,DS,16.9,147.6,2128,2128.0,0,6.0,265.0,,,
1983279N17148,1983,1983-10-06 06:00:00,DS,16.9,147.3,2128,2127.0,0,7.0,270.0,,,
1983279N17148,1983,1983-10-06 09:00:00,DS,16.9,146.9,2127,2100.0,0,8.0,280.0,,,
1983279N17148,1983,1983-10-06 12:00:00,TS,17.0,146.4,2100,2061.0,1,11.0,285.0,20.0,USA_WIND,
1983279N17148,1983,1983-10-06 15:00:00,TS,17.2,145.8,2061,2018.0,1,13.0,290.0,20.0,USA_WIND,
1983279N17148,1983,1983-10-06 18:00:00,TS,17.4,145.2,2018,1956.0,1,13.0,290.0,20.0,USA_WIND,
1983279N17148,1983,1983-10-06 21:00:00,TS,17.7,144.5,1956,1926.0,1,14.0,285.0,20.0,USA_WIND,
1983279N17148,1983,1983-10-07 00:00:00,TS,17.7,143.8,1926,1892.0,1,13.0,275.0,20.0,USA_WIND,1004.0
1983279N17148,1983,1983-10-07 03:00:00,TS,17.8,143.1,1888,1848.0,1,12.0,280.0,23.0,USA_WIND,1004.0
1983279N17148,1983,1983-10-07 06:00:00,TS,18.0,142.5,1845,1806.0,1,12.0,290.0,25.0,USA_WIND,1004.0
1983279N17148,1983,1983-10-07 09:00:00,TS,18.2,142.0,1806,1754.0,1,13.0,295.0,25.0,USA_WIND,1004.0
1983279N17148,1983,1983-10-07 12:00:00,TS,18.5,141.4,1754,1673.0,1,15.0,295.0,25.0,USA_WIND,1004.0
1983279N17148,1983,1983-10-07 15:00:00,TS,18.9,140.6,1673,1596.0,1,17.0,295.0,28.0,USA_WIND,1003.0
1983279N17148,1983,1983-10-07 18:00:00,TS,19.2,139.7,1596,1515.0,1,18.0,295.0,30.0,USA_WIND,1002.0
1983279N17148,1983,1983-10-07 21:00:00,TS,19.6,138.8,1510,1429.0,1,18.0,295.0,35.0,USA_WIND,1000.6666666666666
1983279N17148,1983,1983-10-08 00:00:00,TS,20.0,138.0,1429,1350.0,2,18.0,295.0,40.0,USA_WIND,999.5
1983279N17148,1983,1983-10-08 03:00:00,TS,20.4,137.1,1345,1283.0,2,17.0,295.0,40.0,USA_WIND,998.3333333333334
1983279N17148,1983,1983-10-08 06:00:00,TS,20.8,136.3,1268,1215.0,2,17.0,295.0,40.0,USA_WIND,997.0
1983279N17148,1983,1983-10-08 09:00:00,TS,21.0,135.5,1215,1143.0,2,16.0,295.0,45.0,USA_WIND,995.6666666666666
1983279N17148,1983,1983-10-08 12:00:00,TS,21.4,134.7,1143,1075.0,2,17.0,295.0,50.0,USA_WIND,994.5
1983279N17148,1983,1983-10-08 15:00:00,TS,21.8,133.9,1075,1002.0,2,17.0,305.0,53.0,USA_WIND,992.0
1983279N17148,1983,1983-10-08 18:00:00,TS,22.3,133.2,1002,921.0,2,17.0,310.0,55.0,USA_WIND,990.0
1983279N17148,1983,1983-10-08 21:00:00,TS,23.0,132.5,910,837.0,2,16.0,320.0,55.0,USA_WIND,988.6666666666666
1983279N17148,1983,1983-10-09 00:00:00,TS,23.6,132.1,837,766.0,2,14.0,335.0,55.0,USA_WIND,986.25
1983279N17148,1983,1983-10-09 03:00:00,TS,24.2,131.8,766,700.0,2,13.0,350.0,58.0,USA_WIND,986.0
1983279N17148,1983,1983-10-09 06:00:00,TS,24.8,131.8,700,636.0,2,12.0,5.0,60.0,USA_WIND,985.0
1983279N17148,1983,1983-10-09 09:00:00,TS,25.4,132.0,638,577.0,2,13.0,15.0,60.0,USA_WIND,983.6666666666666
1983279N17148,1983,1983-10-09 12:00:00,TS,26.1,132.2,566,507.0,2,14.0,20.0,60.0,USA_WIND,981.5
1983279N17148,1983,1983-10-09 15:00:00,TS,26.7,132.5,510,446.0,2,15.0,20.0,60.0,USA_WIND,981.0
1983279N17148,1983,1983-10-09 18:00:00,TS,27.4,132.7,446,387.0,2,15.0,15.0,60.0,USA_WIND,980.0
1983279N17148,1983,1983-10-09 21:00:00,TS,28.1,133.0,392,337.0,2,15.0,15.0,63.0,USA_WIND,978.0
1983279N17148,1983,1983-10-10 00:00:00,TS,28.8,133.2,337,285.0,3,15.0,15.0,65.0,USA_WIND,975.25
1983279N17148,1983,1983-10-10 03:00:00,TS,29.6,133.4,277,255.0,3,15.0,20.0,65.0,USA_WIND,975.0
1983279N17148,1983,1983-10-10 06:00:00,TS,30.2,133.7,256,236.0,3,15.0,30.0,65.0,USA_WIND,974.5
1983279N17148,1983,1983-10-10 09:00:00,TS,30.9,134.2,230,208.0,3,15.0,40.0,63.0,USA_WIND,975.6666666666666
1983279N17148,1983,1983-10-10 12:00:00,TS,31.4,134.8,208,169.0,2,15.0,50.0,60.0,USA_WIND,976.0
1983279N17148,1983,1983-10-10 15:00:00,TS,31.9,135.5,169,128.0,2,17.0,55.0,58.0,USA_WIND,976.6666666666666
1983279N17148,1983,1983-10-10 18:00:00,TS,32.4,136.4,124,124.0,2,21.0,60.0,55.0,USA_WIND,976.25
1983279N17148,1983,1983-10-10 21:00:00,TS,32.9,137.6,167,122.0,2,25.0,60.0,55.0,USA_WIND,978.6666666666666
1983279N17148,1983,1983-10-11 00:00:00,TS,33.6,139.1,114,100.0,2,29.0,65.0,55.0,USA_WIND,980.0
1983279N17148,1983,1983-10-11 03:00:00,TS,34.2,140.8,113,113.0,2,32.0,65.0,50.0,USA_WIND,982.6666666666666
1983279N17148,1983,1983-10-11 06:00:00,TS,34.8,142.7,191,191.0,2,34.0,70.0,45.0,USA_WIND,983.75
1983279N17148,1983,1983-10-11 09:00:00,TS,35.4,144.7,344,344.0,2,37.0,70.0,,,985.0
1983281N12256,1983,1983-10-08 06:00:00,TS,12.4,-104.4,653,653.0,1,7.0,260.0,30.0,USA_WIND,
1983281N12256,1983,1983-10-08 09:00:00,TS,12.3,-104.8,680,680.0,1,7.0,260.0,30.0,USA_WIND,
1983281N12256,1983,1983-10-08 12:00:00,TS,12.3,-105.1,690,690.0,1,7.0,265.0,30.0,USA_WIND,
1983281N12256,1983,1983-10-08 15:00:00,TS,12.3,-105.4,701,701.0,1,7.0,270.0,30.0,USA_WIND,
1983281N12256,1983,1983-10-08 18:00:00,TS,12.3,-105.8,715,715.0,1,6.0,270.0,30.0,USA_WIND,
1983281N12256,1983,1983-10-08 21:00:00,TS,12.3,-106.1,727,727.0,1,6.0,270.0,33.0,USA_WIND,
1983281N12256,1983,1983-10-09 00:00:00,TS,12.3,-106.4,740,740.0,2,8.0,270.0,35.0,USA_WIND,
1983281N12256,1983,1983-10-09 03:00:00,TS,12.3,-106.9,764,764.0,2,10.0,270.0,35.0,USA_WIND,
1983281N12256,1983,1983-10-09 06:00:00,TS,12.3,-107.4,791,791.0,2,11.0,270.0,35.0,USA_WIND,
1983281N12256,1983,1983-10-09 09:00:00,TS,12.3,-108.0,827,827.0,2,12.0,270.0,35.0,USA_WIND,
1983281N12256,1983,1983-10-09 12:00:00,TS,12.3,-108.6,866,866.0,2,12.0,270.0,35.0,USA_WIND,
1983281N12256,1983,1983-10-09 15:00:00,TS,12.3,-109.2,904,904.0,2,11.0,270.0,40.0,USA_WIND,
1983281N12256,1983,1983-10-09 18:00:00,TS,12.3,-109.7,933,933.0,2,8.0,265.0,45.0,USA_WIND,
1983281N12256,1983,1983-10-09 21:00:00,TS,12.3,-110.0,951,951.0,2,8.0,265.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-10 00:00:00,TS,12.2,-110.5,992,992.0,2,16.0,265.0,55.0,USA_WIND,
1983281N12256,1983,1983-10-10 03:00:00,TS,12.2,-111.7,1076,1076.0,2,24.0,270.0,58.0,USA_WIND,
1983281N12256,1983,1983-10-10 06:00:00,TS,12.1,-112.9,1175,1175.0,2,21.0,265.0,60.0,USA_WIND,
1983281N12256,1983,1983-10-10 09:00:00,TS,12.0,-113.8,1252,1252.0,2,16.0,265.0,63.0,USA_WIND,
1983281N12256,1983,1983-10-10 12:00:00,TS,12.0,-114.6,1313,1313.0,3,16.0,265.0,65.0,USA_WIND,
1983281N12256,1983,1983-10-10 15:00:00,TS,11.9,-115.5,1361,1361.0,3,17.0,265.0,68.0,USA_WIND,
1983281N12256,1983,1983-10-10 18:00:00,TS,11.9,-116.3,1400,1400.0,3,16.0,270.0,70.0,USA_WIND,
1983281N12256,1983,1983-10-10 21:00:00,TS,11.9,-117.1,1442,1442.0,3,16.0,275.0,93.0,USA_WIND,
1983281N12256,1983,1983-10-11 00:00:00,TS,12.0,-117.9,1478,1478.0,4,16.0,275.0,115.0,USA_WIND,
1983281N12256,1983,1983-10-11 03:00:00,TS,12.0,-118.7,1528,1525.0,4,16.0,275.0,118.0,USA_WIND,
1983281N12256,1983,1983-10-11 06:00:00,TS,12.1,-119.5,1572,1572.0,4,16.0,275.0,120.0,USA_WIND,
1983281N12256,1983,1983-10-11 09:00:00,TS,12.2,-120.4,1626,1617.0,4,17.0,280.0,123.0,USA_WIND,
1983281N12256,1983,1983-10-11 12:00:00,TS,12.4,-121.2,1668,1668.0,4,16.0,280.0,125.0,USA_WIND,
1983281N12256,1983,1983-10-11 15:00:00,TS,12.5,-122.0,1716,1707.0,4,16.0,280.0,125.0,USA_WIND,
1983281N12256,1983,1983-10-11 18:00:00,TS,12.7,-122.8,1750,1750.0,4,15.0,280.0,125.0,USA_WIND,
1983281N12256,1983,1983-10-11 21:00:00,TS,12.8,-123.5,1790,1788.0,4,15.0,280.0,120.0,USA_WIND,
1983281N12256,1983,1983-10-12 00:00:00,TS,13.0,-124.3,1831,1831.0,4,17.0,285.0,115.0,USA_WIND,
1983281N12256,1983,1983-10-12 03:00:00,TS,13.2,-125.2,1882,1881.0,4,19.0,285.0,113.0,USA_WIND,
1983281N12256,1983,1983-10-12 06:00:00,TS,13.5,-126.1,1928,1928.0,4,17.0,285.0,110.0,USA_WIND,
1983281N12256,1983,1983-10-12 09:00:00,TS,13.6,-126.9,1985,1985.0,4,16.0,280.0,105.0,USA_WIND,
1983281N12256,1983,1983-10-12 12:00:00,TS,13.8,-127.7,2036,2036.0,4,16.0,285.0,100.0,USA_WIND,
1983281N12256,1983,1983-10-12 15:00:00,TS,14.0,-128.5,2073,2071.0,4,18.0,285.0,100.0,USA_WIND,
1983281N12256,1983,1983-10-12 18:00:00,TS,14.3,-129.4,2112,2112.0,4,19.0,285.0,100.0,USA_WIND,
1983281N12256,1983,1983-10-12 21:00:00,TS,14.6,-130.4,2162,2162.0,4,20.0,285.0,100.0,USA_WIND,
1983281N12256,1983,1983-10-13 00:00:00,TS,14.8,-131.4,2224,2224.0,4,19.0,285.0,100.0,USA_WIND,
1983281N12256,1983,1983-10-13 03:00:00,TS,15.0,-132.3,2280,2280.0,4,18.0,285.0,98.0,USA_WIND,
1983281N12256,1983,1983-10-13 06:00:00,TS,15.2,-133.2,2339,2252.0,4,17.0,285.0,95.0,USA_WIND,
1983281N12256,1983,1983-10-13 09:00:00,TS,15.4,-134.1,2241,2153.0,4,17.0,285.0,95.0,USA_WIND,
1983281N12256,1983,1983-10-13 12:00:00,TS,15.6,-134.9,2153,2064.0,4,17.0,285.0,95.0,USA_WIND,
1983281N12256,1983,1983-10-13 15:00:00,TS,15.8,-135.8,2054,1973.0,4,17.0,285.0,95.0,USA_WIND,
1983281N12256,1983,1983-10-13 18:00:00,TS,16.1,-136.6,1963,1882.0,4,16.0,290.0,95.0,USA_WIND,
1983281N12256,1983,1983-10-13 21:00:00,TS,16.4,-137.3,1882,1804.0,4,15.0,290.0,103.0,USA_WIND,
1983281N12256,1983,1983-10-14 00:00:00,TS,16.6,-138.0,1804,1729.0,4,14.0,285.0,110.0,USA_WIND,
1983281N12256,1983,1983-10-14 03:00:00,TS,16.7,-138.7,1729,1654.0,4,14.0,280.0,110.0,USA_WIND,
1983281N12256,1983,1983-10-14 06:00:00,TS,16.8,-139.4,1654,1569.0,4,15.0,280.0,110.0,USA_WIND,
1983281N12256,1983,1983-10-14 09:00:00,TS,17.0,-140.2,1566,1481.0,4,15.0,280.0,110.0,USA_WIND,
1983281N12256,1983,1983-10-14 12:00:00,TS,17.1,-141.0,1481,1416.0,4,14.0,280.0,110.0,USA_WIND,
1983281N12256,1983,1983-10-14 15:00:00,TS,17.2,-141.6,1416,1349.0,4,12.0,285.0,115.0,USA_WIND,
1983281N12256,1983,1983-10-14 18:00:00,TS,17.4,-142.2,1349,1274.0,4,12.0,280.0,120.0,USA_WIND,
1983281N12256,1983,1983-10-14 21:00:00,TS,17.5,-142.9,1274,1209.0,4,12.0,280.0,120.0,USA_WIND,
1983281N12256,1983,1983-10-15 00:00:00,TS,17.6,-143.5,1209,1163.0,4,10.0,290.0,120.0,USA_WIND,
1983281N12256,1983,1983-10-15 03:00:00,TS,17.8,-143.9,1163,1116.0,4,9.0,300.0,115.0,USA_WIND,
1983281N12256,1983,1983-10-15 06:00:00,TS,18.1,-144.3,1116,1070.0,4,9.0,300.0,110.0,USA_WIND,
1983281N12256,1983,1983-10-15 09:00:00,TS,18.3,-144.7,1070,1025.0,4,9.0,300.0,110.0,USA_WIND,
1983281N12256,1983,1983-10-15 12:00:00,TS,18.5,-145.1,1025,991.0,4,8.0,300.0,110.0,USA_WIND,
1983281N12256,1983,1983-10-15 15:00:00,TS,18.7,-145.5,981,947.0,4,8.0,305.0,93.0,USA_WIND,
1983281N12256,1983,1983-10-15 18:00:00,TS,19.0,-145.8,946,913.0,4,7.0,305.0,75.0,USA_WIND,
1983281N12256,1983,1983-10-15 21:00:00,TS,19.2,-146.1,913,891.0,4,6.0,310.0,63.0,USA_WIND,
1983281N12256,1983,1983-10-16 00:00:00,TS,19.4,-146.3,891,869.0,2,6.0,310.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-16 03:00:00,TS,19.5,-146.5,869,848.0,2,5.0,315.0,55.0,USA_WIND,
1983281N12256,1983,1983-10-16 06:00:00,TS,19.7,-146.7,848,838.0,2,4.0,320.0,60.0,USA_WIND,
1983281N12256,1983,1983-10-16 09:00:00,TS,19.9,-146.8,838,828.0,2,3.0,325.0,60.0,USA_WIND,
1983281N12256,1983,1983-10-16 12:00:00,TS,20.0,-146.9,828,818.0,2,3.0,320.0,60.0,USA_WIND,
1983281N12256,1983,1983-10-16 15:00:00,TS,20.1,-147.0,818,808.0,2,3.0,310.0,55.0,USA_WIND,
1983281N12256,1983,1983-10-16 18:00:00,TS,20.2,-147.1,809,798.0,2,3.0,315.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-16 21:00:00,TS,20.3,-147.2,799,789.0,2,3.0,325.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-17 00:00:00,TS,20.4,-147.3,790,781.0,2,4.0,325.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-17 03:00:00,TS,20.6,-147.4,782,763.0,2,5.0,325.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-17 06:00:00,TS,20.8,-147.6,765,749.0,2,6.0,320.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-17 09:00:00,TS,21.0,-147.8,749,733.0,2,6.0,320.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-17 12:00:00,TS,21.3,-148.0,736,719.0,2,6.0,325.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-17 15:00:00,TS,21.5,-148.2,722,709.0,2,5.0,325.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-17 18:00:00,TS,21.7,-148.4,709,688.0,2,7.0,315.0,50.0,USA_WIND,
1983281N12256,1983,1983-10-17 21:00:00,TS,22.0,-148.7,692,664.0,2,8.0,305.0,48.0,USA_WIND,
